TRANSACTION_ID,SITE_ID,PRODUCT_KEY,TRANSACTION_DATE,GRAIN,TOTAL_PRICE
TRX-139047,SI005,3,20240611,94,2067060.0
TRX-646891,SI010,3,20241013,94,2067060.0
TRX-940275,SI004,9,20240918,11,250690.0
TRX-214229,SI005,10,20240430,10,31000.0
TRX-967963,SI010,13,20240728,60,44940.0
TRX-389868,SI004,16,20240329,43,11588.5
TRX-779987,SI001,16,20240113,10,2695.0
TRX-457377,SI009,9,20240716,8,182320.0
TRX-626685,SI007,17,20240311,95,825550.0
TRX-246410,SI003,5,20240801,50,822500.0
TRX-157613,SI009,11,20240613,48,1151520.0
TRX-450098,SI003,16,20240812,19,5120.5
TRX-457076,SI009,13,20240124,2,1498.0
TRX-887708,SI007,4,20240604,79,710210.0
TRX-789805,SI010,7,20240307,44,4532.0
TRX-832830,SI006,3,20231213,99,2177010.0
TRX-193877,SI003,12,20241029,38,227620.0
TRX-330601,SI004,4,20240613,20,179800.0
TRX-603025,SI001,15,20240219,82,28618.0
TRX-357976,SI004,13,20240311,24,17976.0
TRX-849060,SI002,9,20240229,81,1845990.0
TRX-474314,SI005,4,20240830,5,44950.0
TRX-682727,SI002,4,20240107,57,512430.0
TRX-182849,SI010,5,20240720,90,1480500.0
TRX-300488,SI007,10,20240617,51,158100.0
TRX-156571,SI001,15,20231218,89,31061.0
TRX-973804,SI002,6,20240803,51,915450.0
TRX-770599,SI010,9,20240610,10,227900.0
TRX-972071,SI001,12,20240518,53,317470.0
TRX-320412,SI007,13,20240203,32,23968.0
TRX-243498,SI003,3,20231228,46,1011540.0
TRX-935164,SI004,3,20240322,68,1495320.0
TRX-795316,SI007,12,20240119,81,485190.0
TRX-893463,SI008,15,20240915,8,2792.0
TRX-385961,SI006,8,20231125,88,791120.0
TRX-706369,SI008,2,20240719,52,1247480.0
TRX-279880,SI010,9,20240621,12,273480.0
TRX-967538,SI002,12,20240515,8,47920.0
TRX-450949,SI007,5,20240419,58,954100.0
TRX-332830,SI002,10,20240223,11,34100.0
TRX-902984,SI010,11,20240506,11,263890.0
TRX-742883,SI005,9,20240818,22,501380.0
TRX-989686,SI001,13,20240121,13,9737.0
TRX-726157,SI007,12,20240807,10,59900.0
TRX-612175,SI005,15,20240510,90,31410.0
TRX-365642,SI006,7,20231207,18,1854.0
TRX-159579,SI002,15,20240925,12,4188.0
TRX-295556,SI002,17,20241014,95,825550.0
TRX-335377,SI002,10,20240510,49,151900.0
TRX-889677,SI009,9,20240418,39,888810.0
TRX-377406,SI010,4,20241117,85,764150.0
TRX-999416,SI001,11,20231216,66,1583340.0
TRX-890592,SI003,7,20240118,90,9270.0
TRX-258115,SI006,1,20240415,67,7169.0
TRX-561540,SI001,6,20240131,29,520550.0
TRX-538618,SI004,1,20231207,23,2461.0
TRX-350859,SI005,2,20240316,13,311870.0
TRX-505146,SI002,9,20241019,57,1299030.0
TRX-518586,SI007,4,20240608,58,521420.0
TRX-861912,SI002,2,20241019,66,1583340.0
TRX-217999,SI001,1,20240601,33,3531.0
TRX-644445,SI005,10,20240312,76,235600.0
TRX-731509,SI006,14,20240925,56,693840.0
TRX-941314,SI006,14,20241112,69,854910.0
TRX-198986,SI008,5,20240725,42,690900.0
TRX-933904,SI008,17,20240327,65,564850.0
TRX-792469,SI007,1,20240220,4,428.0
TRX-368774,SI006,13,20240215,18,13482.0
TRX-417638,SI003,14,20240731,11,136290.0
TRX-792190,SI006,12,20241104,36,215640.0
TRX-201767,SI005,15,20240302,23,8027.0
TRX-815346,SI002,15,20231218,73,25477.0
TRX-784214,SI010,1,20240130,66,7062.0
TRX-819537,SI006,7,20240529,78,8034.0
TRX-566487,SI004,10,20240205,39,120900.0
TRX-503661,SI010,3,20240502,98,2155020.0
TRX-825211,SI009,7,20240309,44,4532.0
TRX-864633,SI006,13,20241002,5,3745.0
TRX-486525,SI006,16,20231214,95,25602.5
TRX-461120,SI009,9,20240501,22,501380.0
TRX-374061,SI005,6,20240713,78,1400100.0
TRX-350598,SI003,3,20240901,93,2045070.0
TRX-676853,SI004,9,20240524,5,113950.0
TRX-467139,SI009,15,20231129,57,19893.0
TRX-864563,SI003,9,20240524,15,341850.0
TRX-371343,SI008,16,20240711,57,15361.5
TRX-891737,SI007,10,20240613,98,303800.0
TRX-709117,SI009,3,20240606,26,571740.0
TRX-783613,SI009,10,20240129,8,24800.0
TRX-965483,SI002,13,20240131,11,8239.0
TRX-761747,SI003,1,20240120,4,428.0
TRX-694196,SI010,14,20240411,74,916860.0
TRX-330508,SI008,8,20241013,28,251720.0
TRX-393021,SI007,4,20231217,5,44950.0
TRX-943306,SI004,15,20240417,78,27222.0
TRX-466249,SI003,6,20231212,91,1633450.0
TRX-434305,SI006,11,20240207,96,2303040.0
TRX-184678,SI010,3,20240814,69,1517310.0
TRX-155747,SI001,14,20241107,52,644280.0
TRX-627810,SI002,8,20240401,42,377580.0
TRX-798354,SI007,9,20240427,95,2165050.0
TRX-867525,SI008,13,20241025,36,26964.0
TRX-556558,SI006,4,20241031,3,26970.0
TRX-940898,SI009,5,20240102,37,608650.0
TRX-381092,SI005,1,20240213,79,8453.0
TRX-261366,SI009,11,20240317,95,2279050.0
TRX-361520,SI006,14,20240306,20,247800.0
TRX-965200,SI006,16,20240601,19,5120.5
TRX-897661,SI002,3,20240107,11,241890.0
TRX-400714,SI002,14,20240305,30,371700.0
TRX-392580,SI004,16,20240121,72,19404.0
TRX-483880,SI005,14,20241004,93,1152270.0
TRX-277223,SI005,3,20240411,64,1407360.0
TRX-396188,SI009,14,20240217,51,631890.0
TRX-506868,SI003,8,20240116,96,863040.0
TRX-180979,SI009,3,20240321,54,1187460.0
TRX-119651,SI009,2,20240111,95,2279050.0
TRX-869815,SI005,4,20240706,100,899000.0
TRX-847594,SI002,10,20231221,76,235600.0
TRX-355203,SI001,3,20240212,20,439800.0
TRX-678964,SI004,9,20241121,85,1937150.0
TRX-188216,SI010,16,20231124,17,4581.5
TRX-773366,SI007,17,20240322,23,199870.0
TRX-798997,SI008,2,20240716,27,647730.0
TRX-600619,SI002,3,20240915,73,1605270.0
TRX-375956,SI002,17,20240222,9,78210.0
TRX-222476,SI007,9,20241010,79,1800410.0
TRX-874017,SI002,1,20241112,86,9202.0
TRX-863692,SI007,16,20240701,68,18326.0
TRX-905914,SI005,7,20240515,71,7313.0
TRX-500080,SI007,17,20241004,20,173800.0
TRX-269039,SI001,7,20240522,1,103.0
TRX-905738,SI006,3,20240313,35,769650.0
TRX-508588,SI004,4,20231218,44,395560.0
TRX-854512,SI009,13,20240813,48,35952.0
TRX-491544,SI004,10,20240326,49,151900.0
TRX-388470,SI004,13,20240317,49,36701.0
TRX-665001,SI004,17,20240902,24,208560.0
TRX-498625,SI009,13,20240818,41,30709.0
TRX-927996,SI010,7,20240801,84,8652.0
TRX-655475,SI003,14,20240522,20,247800.0
TRX-550950,SI008,14,20240706,27,334530.0
TRX-932161,SI004,3,20240625,16,351840.0
TRX-174995,SI003,12,20240103,82,491180.0
TRX-507389,SI008,15,20240203,7,2443.0
TRX-829480,SI008,11,20240115,47,1127530.0
TRX-632119,SI010,14,20241020,90,1115100.0
TRX-492179,SI001,16,20240925,17,4581.5
TRX-159778,SI007,4,20240424,89,800110.0
TRX-531984,SI008,6,20240517,100,1795000.0
TRX-486248,SI008,14,20240716,84,1040760.0
TRX-983406,SI001,5,20240324,82,1348900.0
TRX-516452,SI009,6,20240328,20,359000.0
TRX-993663,SI001,5,20240701,96,1579200.0
TRX-981337,SI010,6,20240907,70,1256500.0
TRX-215694,SI009,15,20240726,81,28269.0
TRX-360552,SI009,17,20240917,55,477950.0
TRX-614410,SI008,1,20240701,46,4922.0
TRX-962262,SI003,7,20240921,7,721.0
TRX-938030,SI003,16,20240208,87,23446.5
TRX-278227,SI007,1,20240401,4,428.0
TRX-300405,SI006,13,20240719,32,23968.0
TRX-394316,SI008,1,20240909,60,6420.0
TRX-353531,SI002,12,20240407,18,107820.0
TRX-231781,SI006,8,20240323,35,314650.0
TRX-389884,SI007,7,20240811,54,5562.0
TRX-127503,SI002,16,20240326,7,1886.5
TRX-441493,SI004,6,20240522,14,251300.0
TRX-560774,SI009,4,20241004,50,449500.0
TRX-191031,SI007,4,20240112,12,107880.0
TRX-511062,SI009,3,20240127,19,417810.0
TRX-399124,SI006,9,20241006,15,341850.0
TRX-299319,SI010,6,20240407,79,1418050.0
TRX-152727,SI007,13,20241019,13,9737.0
TRX-637485,SI006,1,20231202,82,8774.0
TRX-642754,SI001,12,20240926,47,281530.0
TRX-411889,SI009,6,20240208,1,17950.0
TRX-526270,SI001,12,20231212,40,239600.0
TRX-984765,SI005,7,20231211,21,2163.0
TRX-350339,SI006,16,20241019,100,26950.0
TRX-914291,SI010,17,20240220,68,590920.0
TRX-201751,SI001,4,20240528,21,188790.0
TRX-566029,SI008,1,20240426,16,1712.0
TRX-815616,SI005,8,20240717,18,161820.0
TRX-674320,SI001,10,20240108,60,186000.0
TRX-355513,SI005,9,20240530,100,2279000.0
TRX-491224,SI009,16,20231130,75,20212.5
TRX-828583,SI009,8,20240229,59,530410.0
TRX-689978,SI001,2,20240412,47,1127530.0
TRX-283417,SI010,7,20240412,88,9064.0
TRX-567695,SI005,9,20231210,40,911600.0
TRX-835267,SI004,6,20241022,69,1238550.0
TRX-850027,SI002,15,20240923,6,2094.0
TRX-850863,SI002,1,20241007,66,7062.0
TRX-370858,SI008,12,20240912,44,263560.0
TRX-629442,SI009,4,20240223,62,557380.0
TRX-461553,SI007,11,20240504,37,887630.0
TRX-282125,SI004,4,20240415,55,494450.0
TRX-379803,SI008,8,20240210,58,521420.0
TRX-832561,SI009,9,20240323,90,2051100.0
TRX-851188,SI008,12,20240404,71,425290.0
TRX-194816,SI004,7,20240718,28,2884.0
TRX-666341,SI008,6,20240306,15,269250.0
TRX-480266,SI007,4,20241020,19,170810.0
TRX-414484,SI008,14,20241020,95,1177050.0
TRX-566344,SI009,16,20240723,24,6468.0
TRX-805562,SI010,3,20240203,35,769650.0
TRX-561051,SI007,16,20240502,53,14283.5
TRX-963882,SI007,15,20240318,49,17101.0
TRX-897349,SI008,6,20240501,89,1597550.0
TRX-657002,SI008,7,20240512,53,5459.0
TRX-570027,SI004,6,20240609,56,1005200.0
TRX-438862,SI008,10,20240419,48,148800.0
TRX-444424,SI005,2,20240128,36,863640.0
TRX-827049,SI010,8,20241121,79,710210.0
TRX-448723,SI006,7,20240302,17,1751.0
TRX-503482,SI009,5,20240706,24,394800.0
TRX-752802,SI008,17,20231129,44,382360.0
TRX-286184,SI007,10,20240905,56,173600.0
TRX-704156,SI005,4,20240817,98,881020.0
TRX-404613,SI002,7,20240411,74,7622.0
TRX-583216,SI002,15,20240226,59,20591.0
TRX-356189,SI006,17,20240218,24,208560.0
TRX-643417,SI008,8,20240924,93,836070.0
TRX-202546,SI004,11,20240319,48,1151520.0
TRX-662730,SI005,16,20240331,76,20482.0
TRX-469608,SI002,9,20240713,23,524170.0
TRX-921456,SI008,2,20240306,9,215910.0
TRX-215268,SI006,7,20240624,61,6283.0
TRX-929801,SI010,2,20240630,66,1583340.0
TRX-238771,SI005,9,20240411,22,501380.0
TRX-157871,SI010,4,20240909,12,107880.0
TRX-710640,SI006,9,20240610,34,774860.0
TRX-519811,SI001,10,20240201,83,257300.0
TRX-731041,SI004,5,20240106,72,1184400.0
TRX-778019,SI007,7,20240103,16,1648.0
TRX-287746,SI001,13,20240706,88,65912.0
TRX-329343,SI006,17,20240629,63,547470.0
TRX-676729,SI010,8,20240827,31,278690.0
TRX-907876,SI004,12,20240503,90,539100.0
TRX-249276,SI004,13,20240107,70,52430.0
TRX-601057,SI003,10,20240923,32,99200.0
TRX-583510,SI009,1,20240913,3,321.0
TRX-446372,SI006,4,20241114,43,386570.0
TRX-866980,SI010,3,20240411,88,1935120.0
TRX-505733,SI007,16,20240304,77,20751.5
TRX-115280,SI003,16,20240613,43,11588.5
TRX-601799,SI003,14,20240301,44,545160.0
TRX-837992,SI007,12,20240110,52,311480.0
TRX-647501,SI007,5,20240330,63,1036350.0
TRX-240092,SI002,9,20240824,52,1185080.0
TRX-224731,SI003,9,20240216,49,1116710.0
TRX-142301,SI001,1,20240811,58,6206.0
TRX-996864,SI007,16,20240528,100,26950.0
TRX-357075,SI003,6,20240527,9,161550.0
TRX-247419,SI007,9,20240316,54,1230660.0
TRX-380230,SI007,1,20240728,30,3210.0
TRX-238113,SI005,5,20240413,79,1299550.0
TRX-973437,SI004,1,20240910,78,8346.0
TRX-365882,SI004,5,20240522,81,1332450.0
TRX-169601,SI005,17,20240930,56,486640.0
TRX-767556,SI009,12,20241003,47,281530.0
TRX-245453,SI009,5,20240628,95,1562750.0
TRX-836294,SI003,17,20240326,9,78210.0
TRX-879492,SI005,11,20240616,63,1511370.0
TRX-592990,SI007,14,20231129,73,904470.0
TRX-940379,SI003,14,20240526,49,607110.0
TRX-795878,SI008,14,20231231,78,966420.0
TRX-814181,SI008,14,20240610,80,991200.0
TRX-978470,SI010,12,20240816,1,5990.0
TRX-116349,SI006,7,20240225,67,6901.0
TRX-201227,SI001,6,20240521,66,1184700.0
TRX-283958,SI005,9,20231213,40,911600.0
TRX-250552,SI007,8,20231123,79,710210.0
TRX-630186,SI004,5,20240603,51,838950.0
TRX-321091,SI001,11,20240202,58,1391420.0
TRX-721677,SI007,16,20240924,56,15092.0
TRX-640238,SI008,16,20231222,19,5120.5
TRX-174535,SI006,3,20240204,9,197910.0
TRX-815042,SI007,14,20240529,22,272580.0
TRX-999644,SI008,14,20240809,59,731010.0
TRX-581172,SI008,17,20240601,82,712580.0
TRX-419170,SI009,14,20240205,71,879690.0
TRX-516222,SI010,10,20241005,65,201500.0
TRX-689203,SI005,9,20240625,94,2142260.0
TRX-533752,SI001,6,20240626,32,574400.0
TRX-531006,SI005,11,20240715,5,119950.0
TRX-313583,SI007,10,20240306,1,3100.0
TRX-784931,SI003,17,20240305,30,260700.0
TRX-765859,SI007,5,20240122,55,904750.0
TRX-125327,SI010,16,20240613,15,4042.5
TRX-694165,SI007,16,20241030,65,17517.5
TRX-441487,SI003,14,20241009,24,297360.0
TRX-995170,SI002,7,20240904,83,8549.0
TRX-138861,SI005,15,20240716,58,20242.0
TRX-606425,SI001,5,20240302,82,1348900.0
TRX-331982,SI002,9,20240218,19,433010.0
TRX-397380,SI002,13,20240731,52,38948.0
TRX-472386,SI004,7,20240601,36,3708.0
TRX-255144,SI003,15,20240316,67,23383.0
TRX-659455,SI008,14,20231210,12,148680.0
TRX-706441,SI001,3,20240915,6,131940.0
TRX-379904,SI004,2,20240717,42,1007580.0
TRX-522205,SI010,13,20240624,46,34454.0
TRX-313557,SI008,15,20240312,60,20940.0
TRX-906772,SI010,9,20231206,98,2233420.0
TRX-606486,SI006,17,20240718,12,104280.0
TRX-221410,SI004,11,20240204,23,551770.0
TRX-978700,SI006,9,20240222,38,866020.0
TRX-291348,SI007,8,20240627,100,899000.0
TRX-850700,SI008,10,20240329,8,24800.0
TRX-703893,SI005,10,20240618,68,210800.0
TRX-286232,SI003,15,20240106,5,1745.0
TRX-248137,SI006,16,20240111,90,24255.0
TRX-450398,SI006,5,20240213,21,345450.0
TRX-997321,SI010,11,20240103,76,1823240.0
TRX-500649,SI001,10,20240906,72,223200.0
TRX-197102,SI007,8,20240109,47,422530.0
TRX-837134,SI004,6,20240525,8,143600.0
TRX-306395,SI002,10,20241024,22,68200.0
TRX-473483,SI004,7,20240406,36,3708.0
TRX-129636,SI004,11,20231205,17,407830.0
TRX-792472,SI002,14,20240229,40,495600.0
TRX-927305,SI008,2,20231202,51,1223490.0
TRX-400772,SI010,3,20240618,31,681690.0
TRX-339444,SI009,11,20240115,69,1655310.0
TRX-608885,SI008,2,20231226,17,407830.0
TRX-985903,SI003,5,20240930,34,559300.0
TRX-492708,SI005,1,20240813,75,8025.0
TRX-457237,SI004,13,20240716,89,66661.0
TRX-274056,SI005,9,20240711,69,1572510.0
TRX-263447,SI002,15,20241021,25,8725.0
TRX-573750,SI006,8,20240712,34,305660.0
TRX-567361,SI007,1,20240323,16,1712.0
TRX-255385,SI010,13,20240105,21,15729.0
TRX-858840,SI004,1,20240923,26,2782.0
TRX-555061,SI003,16,20240630,24,6468.0
TRX-511519,SI005,1,20240606,24,2568.0
TRX-576984,SI010,9,20240117,21,478590.0
TRX-141330,SI009,10,20240801,20,62000.0
TRX-738674,SI001,6,20241006,66,1184700.0
TRX-387185,SI001,14,20240322,85,1053150.0
TRX-919225,SI003,8,20240407,19,170810.0
TRX-338098,SI003,8,20241117,4,35960.0
TRX-901437,SI010,1,20241103,65,6955.0
TRX-160803,SI001,14,20240607,60,743400.0
TRX-114814,SI007,2,20240724,12,287880.0
TRX-948669,SI004,8,20231216,34,305660.0
TRX-722130,SI001,4,20240319,78,701220.0
TRX-258214,SI007,10,20240320,99,306900.0
TRX-681946,SI010,7,20240204,16,1648.0
TRX-842180,SI001,5,20240104,93,1529850.0
TRX-146782,SI001,6,20240901,37,664150.0
TRX-526350,SI003,10,20231222,26,80600.0
TRX-597481,SI003,12,20240127,84,503160.0
TRX-370496,SI002,13,20240805,32,23968.0
TRX-535887,SI010,17,20241003,90,782100.0
TRX-206829,SI008,6,20240723,71,1274450.0
TRX-728466,SI006,12,20240126,56,335440.0
TRX-139288,SI005,7,20240610,63,6489.0
TRX-501649,SI002,11,20240221,44,1055560.0
TRX-544779,SI006,11,20240629,70,1679300.0
TRX-979095,SI002,13,20241016,48,35952.0
TRX-312822,SI007,9,20240401,58,1321820.0
TRX-999711,SI010,9,20240319,21,478590.0
TRX-717445,SI006,14,20241121,17,210630.0
TRX-643738,SI001,16,20241111,13,3503.5
TRX-663103,SI006,2,20240227,2,47980.0
TRX-983039,SI003,5,20240608,54,888300.0
TRX-436172,SI001,5,20240718,37,608650.0
TRX-781352,SI001,17,20240621,80,695200.0
TRX-731710,SI007,2,20240524,63,1511370.0
TRX-558696,SI002,1,20240730,4,428.0
TRX-481792,SI008,7,20240824,39,4017.0
TRX-958538,SI004,8,20240709,64,575360.0
TRX-915546,SI001,8,20240203,27,242730.0
TRX-133510,SI003,9,20240207,91,2073890.0
TRX-863801,SI002,2,20240412,51,1223490.0
TRX-731281,SI009,13,20241018,1,749.0
TRX-670269,SI008,1,20240812,25,2675.0
TRX-475160,SI008,15,20240824,80,27920.0
TRX-162083,SI005,11,20240305,22,527780.0
TRX-666069,SI009,16,20231204,72,19404.0
TRX-346942,SI005,4,20240125,41,368590.0
TRX-364972,SI004,2,20240710,22,527780.0
TRX-350071,SI010,14,20231225,77,954030.0
TRX-268560,SI007,15,20240807,61,21289.0
TRX-799372,SI010,16,20240920,51,13744.5
TRX-277208,SI002,15,20240520,11,3839.0
TRX-913172,SI004,1,20240317,93,9951.0
TRX-173420,SI005,5,20240815,49,806050.0
TRX-453814,SI009,14,20241116,57,706230.0
TRX-934043,SI007,5,20240120,47,773150.0
TRX-250619,SI002,15,20240302,85,29665.0
TRX-559184,SI009,4,20240126,43,386570.0
TRX-141337,SI005,3,20240411,92,2023080.0
TRX-257146,SI004,2,20240608,100,2399000.0
TRX-664480,SI002,10,20240523,38,117800.0
TRX-506391,SI002,16,20240125,66,17787.0
TRX-946214,SI010,3,20240911,42,923580.0
TRX-530832,SI008,7,20231218,74,7622.0
TRX-632747,SI008,6,20240316,63,1130850.0
TRX-798550,SI003,10,20231219,1,3100.0
TRX-502524,SI006,16,20240105,71,19134.5
TRX-405238,SI006,14,20240828,3,37170.0
TRX-173889,SI002,3,20231124,80,1759200.0
TRX-327459,SI008,7,20240813,65,6695.0
TRX-917050,SI006,5,20240806,60,987000.0
TRX-902956,SI009,17,20240118,22,191180.0
TRX-121483,SI005,14,20240729,19,235410.0
TRX-225113,SI004,16,20231201,63,16978.5
TRX-603251,SI010,15,20240130,40,13960.0
TRX-394724,SI001,16,20240126,43,11588.5
TRX-758622,SI008,7,20231202,72,7416.0
TRX-202493,SI004,8,20240416,48,431520.0
TRX-101106,SI008,13,20240319,16,11984.0
TRX-142114,SI005,11,20240918,2,47980.0
TRX-793045,SI010,8,20240318,25,224750.0
TRX-952520,SI004,5,20240111,49,806050.0
TRX-214780,SI004,7,20241026,54,5562.0
TRX-894361,SI007,16,20240107,27,7276.5
TRX-825161,SI003,2,20240316,75,1799250.0
TRX-200731,SI004,7,20240526,7,721.0
TRX-633514,SI006,9,20240406,28,638120.0
TRX-950172,SI001,9,20240330,19,433010.0
TRX-945051,SI008,7,20240402,31,3193.0
TRX-676207,SI006,12,20240314,64,383360.0
TRX-713559,SI003,1,20240925,52,5564.0
TRX-513862,SI005,10,20241108,67,207700.0
TRX-168857,SI005,17,20241016,64,556160.0
TRX-263597,SI008,10,20240207,32,99200.0
TRX-233406,SI010,2,20240110,18,431820.0
TRX-230244,SI007,7,20240310,37,3811.0
TRX-778798,SI004,6,20240729,96,1723200.0
TRX-240870,SI007,13,20240118,45,33705.0
TRX-399783,SI008,4,20240616,3,26970.0
TRX-737632,SI007,11,20240801,68,1631320.0
TRX-922824,SI008,17,20240620,81,703890.0
TRX-306968,SI007,10,20240520,54,167400.0
TRX-432226,SI009,5,20240618,38,625100.0
TRX-501749,SI004,14,20241011,37,458430.0
TRX-590786,SI006,5,20240520,52,855400.0
TRX-564346,SI002,14,20240628,25,309750.0
TRX-471819,SI005,3,20241111,99,2177010.0
TRX-551405,SI009,1,20240203,80,8560.0
TRX-430721,SI006,9,20240511,73,1663670.0
TRX-290165,SI010,11,20240708,31,743690.0
TRX-394326,SI006,12,20240226,11,65890.0
TRX-769367,SI003,1,20240122,98,10486.0
TRX-388465,SI004,11,20240904,11,263890.0
TRX-710494,SI004,10,20240917,53,164300.0
TRX-223825,SI004,7,20241114,83,8549.0
TRX-580930,SI008,1,20240825,82,8774.0
TRX-571512,SI009,3,20240613,23,505770.0
TRX-862937,SI003,7,20241113,32,3296.0
TRX-659617,SI001,17,20240825,45,391050.0
TRX-826117,SI002,11,20240914,11,263890.0
TRX-986550,SI001,9,20240120,23,524170.0
TRX-720834,SI001,1,20240117,29,3103.0
TRX-563485,SI001,14,20240801,59,731010.0
TRX-320498,SI006,14,20240802,48,594720.0
TRX-560396,SI003,5,20240116,51,838950.0
TRX-276621,SI001,14,20231201,64,792960.0
TRX-912432,SI007,11,20231231,85,2039150.0
TRX-574589,SI007,3,20240325,36,791640.0
TRX-874823,SI002,3,20231204,69,1517310.0
TRX-457310,SI006,7,20240723,66,6798.0
TRX-621504,SI001,4,20241106,98,881020.0
TRX-714190,SI005,10,20240219,26,80600.0
TRX-244623,SI002,5,20241114,97,1595650.0
TRX-531265,SI006,10,20240420,49,151900.0
TRX-706210,SI001,12,20240125,15,89850.0
TRX-936716,SI004,4,20240530,3,26970.0
TRX-147409,SI002,5,20240423,17,279650.0
TRX-842326,SI001,7,20240325,84,8652.0
TRX-105626,SI009,17,20240929,7,60830.0
TRX-235245,SI001,15,20240829,72,25128.0
TRX-410149,SI010,12,20240208,11,65890.0
TRX-364816,SI004,12,20241116,72,431280.0
TRX-273788,SI005,13,20240331,26,19474.0
TRX-318274,SI005,8,20240427,87,782130.0
TRX-451750,SI003,9,20240919,39,888810.0
TRX-252279,SI008,6,20240616,53,951350.0
TRX-884767,SI010,4,20240127,54,485460.0
TRX-296563,SI001,8,20240707,10,89900.0
TRX-113858,SI003,14,20231217,63,780570.0
TRX-552765,SI009,14,20240408,5,61950.0
TRX-441943,SI003,12,20240921,60,359400.0
TRX-451737,SI006,9,20240427,85,1937150.0
TRX-366478,SI003,15,20241019,59,20591.0
TRX-155161,SI003,17,20231220,10,86900.0
TRX-171415,SI003,13,20231129,2,1498.0
TRX-672764,SI006,8,20240723,45,404550.0
TRX-192879,SI008,5,20241111,95,1562750.0
TRX-834729,SI004,5,20241018,54,888300.0
TRX-687480,SI005,4,20241105,98,881020.0
TRX-574897,SI003,8,20241018,6,53940.0
TRX-483910,SI002,12,20240523,83,497170.0
TRX-740477,SI007,15,20240919,18,6282.0
TRX-703378,SI004,15,20240627,26,9074.0
TRX-674230,SI003,3,20240521,82,1803180.0
TRX-147907,SI005,4,20240308,19,170810.0
TRX-817619,SI006,17,20240807,29,252010.0
TRX-691184,SI004,7,20241106,93,9579.0
TRX-772528,SI009,15,20240624,69,24081.0
TRX-276478,SI009,17,20241115,32,278080.0
TRX-895189,SI004,3,20240128,9,197910.0
TRX-455986,SI005,1,20240111,98,10486.0
TRX-207627,SI006,16,20231216,8,2156.0
TRX-189680,SI007,15,20240718,92,32108.0
TRX-146767,SI003,7,20240125,29,2987.0
TRX-857385,SI009,10,20231126,24,74400.0
TRX-723090,SI006,4,20240325,41,368590.0
TRX-323192,SI010,17,20240218,40,347600.0
TRX-211164,SI010,4,20241019,67,602330.0
TRX-190164,SI009,11,20240814,28,671720.0
TRX-861383,SI010,7,20240719,99,10197.0
TRX-365325,SI001,6,20240130,58,1041100.0
TRX-561677,SI010,5,20240518,2,32900.0
TRX-582385,SI001,10,20240912,72,223200.0
TRX-428601,SI003,9,20240126,49,1116710.0
TRX-495588,SI010,10,20240802,72,223200.0
TRX-812885,SI003,5,20240901,4,65800.0
TRX-676678,SI002,1,20241008,8,856.0
TRX-286378,SI008,3,20240228,29,637710.0
TRX-906555,SI007,12,20240613,91,545090.0
TRX-455710,SI002,3,20240922,68,1495320.0
TRX-937608,SI008,2,20240815,75,1799250.0
TRX-264157,SI004,12,20240704,80,479200.0
TRX-640101,SI005,11,20231207,20,479800.0
TRX-495369,SI008,2,20240603,82,1967180.0
TRX-655454,SI008,16,20240714,28,7546.0
TRX-459423,SI002,14,20231128,52,644280.0
TRX-464517,SI005,8,20231229,40,359600.0
TRX-553720,SI004,15,20231225,32,11168.0
TRX-309206,SI003,9,20240322,85,1937150.0
TRX-500404,SI007,3,20241115,84,1847160.0
TRX-248988,SI006,15,20240809,98,34202.0
TRX-583012,SI009,8,20231221,98,881020.0
TRX-621970,SI009,14,20231124,76,941640.0
TRX-750000,SI003,8,20240620,91,818090.0
TRX-480403,SI003,13,20240306,4,2996.0
TRX-204050,SI004,2,20240822,54,1295460.0
TRX-863132,SI010,17,20241028,33,286770.0
TRX-359790,SI004,12,20240705,37,221630.0
TRX-505724,SI007,3,20240805,44,967560.0
TRX-709289,SI009,2,20241115,82,1967180.0
TRX-773428,SI004,4,20240615,24,215760.0
TRX-440731,SI008,14,20240114,25,309750.0
TRX-690733,SI007,3,20231222,68,1495320.0
